Class or Package Name, Initialization Kind, Reasons
io.netty.buffer.UnpooledUnsafeNoCleanerDirectByteBuf, RUN_TIME, subtype of io.netty.buffer.AbstractReferenceCountedByteBuf
io.netty.buffer.WrappedCompositeByteBuf, RUN_TIME, subtype of io.netty.buffer.AbstractReferenceCountedByteBuf
io.netty.buffer.WrappedUnpooledUnsafeDirectByteBuf, RUN_TIME, subtype of io.netty.buffer.AbstractReferenceCountedByteBuf
io.netty.channel.DefaultChannelId, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.channel.DefaultChannelId'
io.netty.channel.DefaultFileRegion, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.channel.epoll, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.channel.epoll'
io.netty.channel.unix, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.channel.unix'
io.netty.handler.codec.compression.BrotliDecoder, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-codec-http/4.1.67.Final/netty-codec-http-4.1.67.Final.jar!/META-INF/native-image/io.netty/codec-http/native-image.properties with 'io.netty.handler.codec.compression.BrotliDecoder'
io.netty.handler.codec.compression.BrotliDecoder$1, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.codec.compression.BrotliDecoder$1'
io.netty.handler.codec.dns.AbstractDnsMessage, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.dns.DatagramDnsQuery, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.dns.DatagramDnsResponse, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.dns.DefaultDnsQuery, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.dns.DefaultDnsResponse, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.http.HttpClientCodec$Encoder, RUN_TIME, subtype of io.netty.handler.codec.http.HttpObjectEncoder
io.netty.handler.codec.http.HttpObjectEncoder, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-codec-http/4.1.67.Final/netty-codec-http-4.1.67.Final.jar!/META-INF/native-image/io.netty/codec-http/native-image.properties with 'io.netty.handler.codec.http.HttpObjectEncoder' and from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.codec.http.HttpObjectEncoder'
io.netty.handler.codec.http.HttpRequestEncoder, RUN_TIME, subtype of io.netty.handler.codec.http.HttpObjectEncoder
io.netty.handler.codec.http.HttpResponseEncoder, RUN_TIME, subtype of io.netty.handler.codec.http.HttpObjectEncoder
io.netty.handler.codec.http.HttpServerCodec$HttpServerResponseEncoder, RUN_TIME, subtype of io.netty.handler.codec.http.HttpObjectEncoder
io.netty.handler.codec.http.multipart.AbstractDiskHttpData, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.http.multipart.AbstractHttpData, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.http.multipart.AbstractMemoryHttpData, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.http.multipart.DiskAttribute, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.http.multipart.DiskFileUpload, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.http.multipart.InternalAttribute, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.http.multipart.MemoryAttribute, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.http.multipart.MemoryFileUpload, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.codec.http.websocketx.WebSocket00FrameEncoder, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-codec-http/4.1.67.Final/netty-codec-http-4.1.67.Final.jar!/META-INF/native-image/io.netty/codec-http/native-image.properties with 'io.netty.handler.codec.http.websocketx.WebSocket00FrameEncoder' and from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.codec.http.websocketx.WebSocket00FrameEncoder'
io.netty.handler.codec.http.websocketx.extensions.compression.DeflateDecoder, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-codec-http/4.1.67.Final/netty-codec-http-4.1.67.Final.jar!/META-INF/native-image/io.netty/codec-http/native-image.properties with 'io.netty.handler.codec.http.websocketx.extensions.compression.DeflateDecoder' and from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.codec.http.websocketx.extensions.compression.DeflateDecoder'
io.netty.handler.codec.http.websocketx.extensions.compression.DeflateEncoder, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.codec.http.websocketx.extensions.compression.DeflateEncoder'
io.netty.handler.codec.http.websocketx.extensions.compression.PerFrameDeflateDecoder, RUN_TIME, subtype of io.netty.handler.codec.http.websocketx.extensions.compression.DeflateDecoder
io.netty.handler.codec.http.websocketx.extensions.compression.PerFrameDeflateEncoder, RUN_TIME, subtype of io.netty.handler.codec.http.websocketx.extensions.compression.DeflateEncoder
io.netty.handler.codec.http.websocketx.extensions.compression.PerMessageDeflateDecoder, RUN_TIME, subtype of io.netty.handler.codec.http.websocketx.extensions.compression.DeflateDecoder
io.netty.handler.codec.http.websocketx.extensions.compression.PerMessageDeflateEncoder, RUN_TIME, subtype of io.netty.handler.codec.http.websocketx.extensions.compression.DeflateEncoder
io.netty.handler.codec.http2.DefaultHttp2FrameWriter, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-codec-http2/4.1.67.Final/netty-codec-http2-4.1.67.Final.jar!/META-INF/native-image/io.netty/codec-http2/native-image.properties with 'io.netty.handler.codec.http2.DefaultHttp2FrameWriter' and from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.codec.http2.DefaultHttp2FrameWriter'
io.netty.handler.codec.http2.Http2ClientUpgradeCodec, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-codec-http2/4.1.67.Final/netty-codec-http2-4.1.67.Final.jar!/META-INF/native-image/io.netty/codec-http2/native-image.properties with 'io.netty.handler.codec.http2.Http2ClientUpgradeCodec'
io.netty.handler.codec.http2.Http2CodecUtil, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-codec-http2/4.1.67.Final/netty-codec-http2-4.1.67.Final.jar!/META-INF/native-image/io.netty/codec-http2/native-image.properties with 'io.netty.handler.codec.http2.Http2CodecUtil' and from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.codec.http2.Http2CodecUtil'
io.netty.handler.codec.http2.Http2ConnectionHandler, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-codec-http2/4.1.67.Final/netty-codec-http2-4.1.67.Final.jar!/META-INF/native-image/io.netty/codec-http2/native-image.properties with 'io.netty.handler.codec.http2.Http2ConnectionHandler' and from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.codec.http2.Http2ConnectionHandler'
io.netty.handler.codec.http2.Http2FrameCodec, RUN_TIME, subtype of io.netty.handler.codec.http2.Http2ConnectionHandler
io.netty.handler.codec.http2.Http2MultiplexCodec, RUN_TIME, subtype of io.netty.handler.codec.http2.Http2ConnectionHandler
io.netty.handler.codec.http2.HttpToHttp2ConnectionHandler, RUN_TIME, subtype of io.netty.handler.codec.http2.Http2ConnectionHandler
io.netty.handler.codec.rtsp.RtspEncoder, RUN_TIME, subtype of io.netty.handler.codec.http.HttpObjectEncoder
io.netty.handler.codec.rtsp.RtspObjectEncoder, RUN_TIME, subtype of io.netty.handler.codec.http.HttpObjectEncoder
io.netty.handler.codec.rtsp.RtspRequestEncoder, RUN_TIME, subtype of io.netty.handler.codec.http.HttpObjectEncoder
io.netty.handler.codec.rtsp.RtspResponseEncoder, RUN_TIME, subtype of io.netty.handler.codec.http.HttpObjectEncoder
io.netty.handler.ssl.BouncyCastleAlpnSslUtils, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.ssl.BouncyCastleAlpnSslUtils'
io.netty.handler.ssl.ConscryptAlpnSslEngine, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.ssl.ConscryptAlpnSslEngine'
io.netty.handler.ssl.ConscryptAlpnSslEngine$ClientEngine, RUN_TIME, subtype of io.netty.handler.ssl.ConscryptAlpnSslEngine
io.netty.handler.ssl.ConscryptAlpnSslEngine$ServerEngine, RUN_TIME, subtype of io.netty.handler.ssl.ConscryptAlpnSslEngine
io.netty.handler.ssl.DefaultOpenSslKeyMaterial, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.ssl.JdkNpnApplicationProtocolNegotiator, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.ssl.JdkNpnApplicationProtocolNegotiator'
io.netty.handler.ssl.JettyAlpnSslEngine$ClientEngine, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.ssl.JettyAlpnSslEngine$ClientEngine'
io.netty.handler.ssl.JettyAlpnSslEngine$ServerEngine, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.ssl.JettyAlpnSslEngine$ServerEngine'
io.netty.handler.ssl.JettyNpnSslEngine, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.ssl.JettyNpnSslEngine'
io.netty.handler.ssl.OpenSslClientContext, RUN_TIME, subtype of io.netty.handler.ssl.ReferenceCountedOpenSslContext
io.netty.handler.ssl.OpenSslContext, RUN_TIME, subtype of io.netty.handler.ssl.ReferenceCountedOpenSslContext
io.netty.handler.ssl.OpenSslEngine, RUN_TIME, subtype of io.netty.handler.ssl.ReferenceCountedOpenSslEngine
io.netty.handler.ssl.OpenSslPrivateKey, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.ssl.OpenSslPrivateKey$OpenSslPrivateKeyMaterial, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.ssl.OpenSslServerContext, RUN_TIME, subtype of io.netty.handler.ssl.ReferenceCountedOpenSslContext
io.netty.handler.ssl.OpenSslServerSessionContext, RUN_TIME, subtype of io.netty.handler.ssl.OpenSslSessionContext
io.netty.handler.ssl.OpenSslSessionContext, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.ssl.OpenSslSessionContext'
io.netty.handler.ssl.PemPrivateKey, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.ssl.PemValue, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.ssl.ReferenceCountedOpenSslClientContext, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.ssl.ReferenceCountedOpenSslClientContext' and subtype of io.netty.handler.ssl.ReferenceCountedOpenSslContext
io.netty.handler.ssl.ReferenceCountedOpenSslClientContext$OpenSslClientSessionContext, RUN_TIME, subtype of io.netty.handler.ssl.OpenSslSessionContext
io.netty.handler.ssl.ReferenceCountedOpenSslContext, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.ssl.ReferenceCountedOpenSslContext'
io.netty.handler.ssl.ReferenceCountedOpenSslContext$1, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.ssl.ReferenceCountedOpenSslEngine, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.ssl.ReferenceCountedOpenSslEngine'
io.netty.handler.ssl.ReferenceCountedOpenSslEngine$1, RUN_TIME, subtype of io.netty.util.AbstractReferenceCounted
io.netty.handler.ssl.ReferenceCountedOpenSslServerContext, RUN_TIME, subtype of io.netty.handler.ssl.ReferenceCountedOpenSslContext and from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.handler.ssl.ReferenceCountedOpenSslServerContext'
io.netty.handler.ssl.util.ThreadLocalInsecureRandom, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-handler/4.1.67.Final/netty-handler-4.1.67.Final.jar!/META-INF/native-image/io.netty/handler/native-image.properties with 'io.netty.handler.ssl.util.ThreadLocalInsecureRandom'
io.netty.resolver.HostsFileEntriesResolver, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-resolver-dns/4.1.67.Final/netty-resolver-dns-4.1.67.Final.jar!/META-INF/native-image/io.netty/resolver-dns/native-image.properties with 'io.netty.resolver.HostsFileEntriesResolver' and from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.resolver.HostsFileEntriesResolver'
io.netty.resolver.dns.DefaultDnsServerAddressStreamProvider, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-resolver-dns/4.1.67.Final/netty-resolver-dns-4.1.67.Final.jar!/META-INF/native-image/io.netty/resolver-dns/native-image.properties with 'io.netty.resolver.dns.DefaultDnsServerAddressStreamProvider' and from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.resolver.dns.DefaultDnsServerAddressStreamProvider'
io.netty.resolver.dns.DnsNameResolver, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-resolver-dns/4.1.67.Final/netty-resolver-dns-4.1.67.Final.jar!/META-INF/native-image/io.netty/resolver-dns/native-image.properties with 'io.netty.resolver.dns.DnsNameResolver' and from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.resolver.dns.DnsNameResolver'
io.netty.resolver.dns.DnsServerAddressStreamProviders, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.resolver.dns.DnsServerAddressStreamProviders'
io.netty.resolver.dns.DnsServerAddressStreamProviders$DefaultProviderHolder, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-resolver-dns/4.1.67.Final/netty-resolver-dns-4.1.67.Final.jar!/META-INF/native-image/io.netty/resolver-dns/native-image.properties with 'io.netty.resolver.dns.DnsServerAddressStreamProviders$DefaultProviderHolder' and from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.resolver.dns.DnsServerAddressStreamProviders$DefaultProviderHolder'
io.netty.resolver.dns.PreferredAddressTypeComparator$1, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.resolver.dns.PreferredAddressTypeComparator$1'
io.netty.util.AbstractReferenceCounted, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-common/4.1.67.Final/netty-common-4.1.67.Final.jar!/META-INF/native-image/io.netty/common/native-image.properties with 'io.netty.util.AbstractReferenceCounted'
io.netty.util.NetUtil, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.util.NetUtil'
io.netty.util.NetUtilSubstitutions, BUILD_TIME, substitutions are always initialized
io.netty.util.NetUtilSubstitutions$NetUtilLocalhost4LazyHolder, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-common/4.1.67.Final/netty-common-4.1.67.Final.jar!/META-INF/native-image/io.netty/common/native-image.properties with 'io.netty.util.NetUtilSubstitutions$NetUtilLocalhost4LazyHolder'
io.netty.util.NetUtilSubstitutions$NetUtilLocalhost6LazyHolder, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-common/4.1.67.Final/netty-common-4.1.67.Final.jar!/META-INF/native-image/io.netty/common/native-image.properties with 'io.netty.util.NetUtilSubstitutions$NetUtilLocalhost6LazyHolder'
io.netty.util.NetUtilSubstitutions$NetUtilLocalhostLazyHolder, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-common/4.1.67.Final/netty-common-4.1.67.Final.jar!/META-INF/native-image/io.netty/common/native-image.properties with 'io.netty.util.NetUtilSubstitutions$NetUtilLocalhostLazyHolder'
io.netty.util.concurrent.GlobalEventExecutor, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-common/4.1.67.Final/netty-common-4.1.67.Final.jar!/META-INF/native-image/io.netty/common/native-image.properties with 'io.netty.util.concurrent.GlobalEventExecutor'
io.netty.util.concurrent.ImmediateEventExecutor, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-common/4.1.67.Final/netty-common-4.1.67.Final.jar!/META-INF/native-image/io.netty/common/native-image.properties with 'io.netty.util.concurrent.ImmediateEventExecutor'
io.netty.util.concurrent.ScheduledFutureTask, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-common/4.1.67.Final/netty-common-4.1.67.Final.jar!/META-INF/native-image/io.netty/common/native-image.properties with 'io.netty.util.concurrent.ScheduledFutureTask'
io.netty.util.internal.ThreadLocalRandom, RUN_TIME, from jar:file:///mnt/r/Files/MavenRepository/repository/io/netty/netty-common/4.1.67.Final/netty-common-4.1.67.Final.jar!/META-INF/native-image/io.netty/common/native-image.properties with 'io.netty.util.internal.ThreadLocalRandom'
io.netty.util.internal.logging.Log4JLogger, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.util.internal.logging.Log4JLogger'
io.netty.util.internal.logging.Slf4JLoggerFactory, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.netty.util.internal.logging.Slf4JLoggerFactory'
io.netty.util.internal.svm.CleanerJava6Substitution, BUILD_TIME, substitutions are always initialized
io.netty.util.internal.svm.PlatformDependent0Substitution, BUILD_TIME, substitutions are always initialized
io.netty.util.internal.svm.PlatformDependentSubstitution, BUILD_TIME, substitutions are always initialized
io.netty.util.internal.svm.UnsafeRefArrayAccessSubstitution, BUILD_TIME, substitutions are always initialized
io.vertx, BUILD_TIME, subtype of io.netty.buffer.AbstractReferenceCountedByteBuf
io.vertx.core.buffer.impl.VertxHeapByteBuf, RUN_TIME, subtype of io.netty.buffer.AbstractReferenceCountedByteBuf
io.vertx.core.buffer.impl.VertxUnsafeHeapByteBuf, RUN_TIME, subtype of io.netty.buffer.AbstractReferenceCountedByteBuf
io.vertx.core.dns.AddressResolverOptions, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.vertx.core.dns.AddressResolverOptions'
io.vertx.core.eventbus.impl.clustered.ClusteredEventBus, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.vertx.core.eventbus.impl.clustered.ClusteredEventBus'
io.vertx.core.http.impl.Http2UpgradedClientConnection$UpgradingStream$1, RUN_TIME, subtype of io.vertx.core.http.impl.VertxHttp2ClientUpgradeCodec
io.vertx.core.http.impl.VertxHttp2ClientUpgradeCodec, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.vertx.core.http.impl.VertxHttp2ClientUpgradeCodec'
io.vertx.core.http.impl.VertxHttp2ConnectionHandler, RUN_TIME, subtype of io.netty.handler.codec.http2.Http2ConnectionHandler
io.vertx.core.http.impl.VertxHttpResponseEncoder, RUN_TIME, subtype of io.netty.handler.codec.http.HttpObjectEncoder
io.vertx.core.impl.AddressResolver, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.vertx.core.impl.AddressResolver'
io.vertx.core.net.impl.PartialPooledByteBufAllocator, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.vertx.core.net.impl.PartialPooledByteBufAllocator'
io.vertx.core.net.impl.transport.EpollTransport, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.vertx.core.net.impl.transport.EpollTransport'
io.vertx.core.net.impl.transport.KQueueTransport, RUN_TIME, from jar:file:///mnt/c/Files/Workspace/Mine/Java/webtools/target/webtools.jar!/META-INF/native-image/com.onysakura/webtools/native-image.properties with 'io.vertx.core.net.impl.transport.KQueueTransport'
java.awt.font.NumericShaper, BUILD_TIME, Required for sun.text.bidi.BidiBase.NumericShapings
java.awt.font.TextAttribute, BUILD_TIME, Required for sun.text.bidi.BidiBase.NumericShapings
java.io, BUILD_TIME, Core JDK classes are initialized at build time
java.io.DeleteOnExitHook, RERUN, for JDK native code support via JNI
java.io.File$TempDirectory, RERUN, for JDK native code support via JNI
java.io.FilePermission, RERUN, for JDK native code support via JNI
java.io.RandomAccessFile, RERUN, for JDK native code support via JNI
java.io.Serializable[], BUILD_TIME, arrays are initialized at build time
java.lang, BUILD_TIME, super type of org.slf4j.LoggerFactory
java.lang.ApplicationShutdownHooks, RERUN, for JDK native code support via JNI
java.lang.Byte[], BUILD_TIME, arrays are initialized at build time
java.lang.CharSequence[], BUILD_TIME, arrays are initialized at build time
java.lang.Character[], BUILD_TIME, arrays are initialized at build time
java.lang.Comparable[], BUILD_TIME, arrays are initialized at build time
java.lang.Enum, BUILD_TIME, super type of com.oracle.svm.jni.nativeapi.JNIObjectRefType and super type of com.oracle.svm.core.posix.headers.Signal$SignalEnum and super type of com.oracle.svm.core.posix.headers.Signal$LinuxSignalEnum and super type of com.oracle.svm.core.hub.HubType and super type of jdk.vm.ci.meta.JavaKind and super type of jdk.vm.ci.meta.DeoptimizationReason and super type of com.oracle.svm.core.classinitialization.ClassInitializationInfo$InitState and super type of jdk.vm.ci.meta.DeoptimizationAction
java.lang.Exception, BUILD_TIME, super type of org.ietf.jgss.GSSException
java.lang.Integer[], BUILD_TIME, arrays are initialized at build time
java.lang.Long[], BUILD_TIME, arrays are initialized at build time
java.lang.Math$RandomNumberGeneratorHolder, RERUN, Contains random seeds
java.lang.Number[], BUILD_TIME, arrays are initialized at build time
java.lang.Object, BUILD_TIME, super type of org.slf4j.LoggerFactory and super type of sun.security.util.UntrustedCertificates and super type of java.util.Dictionary and super type of java.text.AttributedCharacterIterator$Attribute and super type of java.awt.font.NumericShaper and super type of java.lang.Throwable and super type of com.oracle.svm.core.SubstrateUtil$Target_com_oracle_svm_core_SubstrateUtil and super type of com.oracle.svm.core.SubstrateUtil$Target_java_io_FileOutputStream and super type of com.oracle.svm.core.Target_java_lang_Terminator and super type of com.oracle.svm.core.c.Target_org_graalvm_nativeimage_c_function_CEntryPointLiteral and others
java.lang.Object[], BUILD_TIME, arrays are initialized at build time
java.lang.ProcessEnvironment, RERUN, for JDK native code support via JNI
java.lang.ProcessHandleImpl, RERUN, for JDK native code support via JNI
java.lang.ProcessHandleImpl$Info, RERUN, for JDK native code support via JNI
java.lang.ProcessImpl, RERUN, for JDK native code support via JNI
java.lang.Short[], BUILD_TIME, arrays are initialized at build time
java.lang.StrictMath$RandomNumberGeneratorHolder, RERUN, Contains random seeds
java.lang.String[], BUILD_TIME, arrays are initialized at build time
java.lang.Terminator, RERUN, for JDK native code support via JNI
java.lang.Throwable, BUILD_TIME, super type of java.lang.Exception
java.lang.reflect.AnnotatedElement, BUILD_TIME, super type of com.oracle.svm.core.hub.DynamicHub and super type of java.lang.reflect.GenericDeclaration
java.lang.reflect.Type, BUILD_TIME, super type of com.oracle.svm.core.hub.DynamicHub
java.math, BUILD_TIME, Core JDK classes are initialized at build time
java.net, BUILD_TIME, Core JDK classes are initialized at build time
java.net.AbstractPlainDatagramSocketImpl, RERUN, for JDK native code support via JNI
java.net.AbstractPlainSocketImpl, RERUN, for JDK native code support via JNI
java.net.DatagramPacket, RERUN, for JDK native code support via JNI
java.net.DefaultDatagramSocketImplFactory, RERUN, for JDK native code support via JNI
java.net.InetAddress, RERUN, for JDK native code support via JNI
java.net.NetworkInterface, RERUN, for JDK native code support via JNI
java.net.PlainDatagramSocketImpl, RERUN, for JDK native code support via JNI
java.net.PlainSocketImpl, RERUN, for JDK native code support via JNI
java.net.SocketInputStream, RERUN, for JDK native code support via JNI
java.net.SocketOutputStream, RERUN, for JDK native code support via JNI
java.nio, BUILD_TIME, Core JDK classes are initialized at build time
java.nio.file.Files$FileTypeDetectors, RERUN, for JDK native code support via JNI
java.nio.file.TempFileHelper, RERUN, for JDK native code support via JNI
java.security, BUILD_TIME, super type of org.jcp.xml.dsig.internal.dom.XMLDSigRI
java.security.Provider, BUILD_TIME, super type of org.jcp.xml.dsig.internal.dom.XMLDSigRI
java.text, BUILD_TIME, Core JDK classes are initialized at build time
java.text.AttributedCharacterIterator$Attribute, BUILD_TIME, super type of java.awt.font.TextAttribute
java.time, BUILD_TIME, Core JDK classes are initialized at build time
java.util, BUILD_TIME, super type of java.security.Provider
java.util.Dictionary, BUILD_TIME, super type of java.util.Hashtable
